CustomerID,Tenure,WarehouseToHome,Churn,PreferredOrderCat,SatisfactionScore,MaritalStatus,Complain,DaySinceLastOrder,CashbackAmount,LoginFrequency
CUST-01353,21.0,44,1,Laptop & Accessory,3,Divorced,0,19.0,389.65,Monthly
CUST-01354,16.0,12,0,Mobile Phone,2,Divorced,0,,198.53,Rarely
CUST-01355,49.0,16,0,Mobile Phone,5,Divorced,0,1.0,186.04,Rarely
CUST-01356,21.0,41,0,Others,4,Married,0,25.0,100.83,Monthly
CUST-01357,42.0,21,0,Grocery,5,Married,0,33.0,394.19,Daily
CUST-01358,24.0,15,0,Mobile Phone,1,Single,0,4.0,320.02,Daily
CUST-01359,57.0,17,1,Mobile Phone,3,Single,0,39.0,122.33,Daily
CUST-01360,33.0,16,0,Others,2,Married,1,31.0,349.14,Weekly
CUST-01361,13.0,35,1,Mobile Phone,2,Divorced,0,11.0,308.03,Monthly
CUST-01362,4.0,15,1,Grocery,5,Married,1,16.0,286.66,Monthly
CUST-01363,,21,1,Grocery,5,Divorced,0,19.0,78.01,Rarely
CUST-01364,8.0,17,1,Fashion,5,Married,0,11.0,374.17,Daily
CUST-01365,26.0,11,1,Grocery,1,Married,0,6.0,224.89,Monthly
CUST-01366,43.0,43,1,Mobile Phone,2,Single,0,6.0,331.74,Weekly
CUST-01367,37.0,32,1,Grocery,1,Divorced,0,1.0,225.97,Rarely
CUST-01368,18.0,14,0,Fashion,4,Divorced,1,1.0,232.64,Rarely
CUST-01369,20.0,5,0,Mobile Phone,4,Married,0,41.0,299.56,Weekly
CUST-01370,27.0,21,0,Fashion,5,Divorced,0,26.0,134.05,Monthly
CUST-01371,22.0,29,0,Grocery,2,Married,0,5.0,116.48,Weekly
CUST-01372,6.0,25,0,Others,5,Married,0,25.0,311.63,Daily
CUST-01373,,24,0,Others,1,Single,0,36.0,272.89,Monthly
CUST-01374,46.0,20,0,Fashion,4,Married,0,8.0,249.12,Monthly
CUST-01375,25.0,23,1,Laptop & Accessory,1,Divorced,1,22.0,80.32,Rarely
CUST-01376,18.0,26,0,Mobile Phone,1,Married,0,33.0,150.45,Monthly
CUST-01377,13.0,31,1,Laptop & Accessory,1,Married,0,,293.29,Rarely
CUST-01378,51.0,34,0,Mobile Phone,3,Married,0,14.0,60.19,Monthly
CUST-01379,44.0,33,0,Others,3,Divorced,0,21.0,258.74,Weekly
CUST-01380,20.0,15,1,Mobile Phone,1,Single,0,10.0,140.44,Monthly
CUST-01381,60.0,10,0,Fashion,4,Married,1,43.0,118.38,Weekly
CUST-01382,27.0,49,0,Laptop & Accessory,5,Married,0,6.0,235.65,Rarely
CUST-01383,41.0,28,0,Others,1,Married,0,26.0,120.31,Daily
CUST-01384,24.0,42,0,Grocery,5,Single,0,35.0,239.29,Monthly
CUST-01385,60.0,40,1,Others,2,Married,1,,170.98,Daily
CUST-01386,50.0,43,0,Fashion,3,Married,1,31.0,283.02,Daily
CUST-01387,18.0,45,1,Grocery,2,Married,0,9.0,367.4,Daily
CUST-01388,55.0,45,1,Laptop & Accessory,2,Divorced,0,38.0,129.36,Weekly
CUST-01389,43.0,35,1,Fashion,3,Divorced,0,11.0,193.71,Monthly
CUST-01390,52.0,32,0,Mobile Phone,2,Divorced,0,7.0,119.3,Monthly
CUST-01391,,45,1,Others,2,Married,0,,,Monthly
CUST-01392,7.0,42,1,Laptop & Accessory,2,Married,1,1.0,250.3,Rarely
CUST-01393,1.0,23,0,Laptop & Accessory,2,Married,0,23.0,157.01,Daily
CUST-01394,4.0,16,0,Laptop & Accessory,4,Divorced,0,30.0,147.7,Monthly
CUST-01395,24.0,18,0,Laptop & Accessory,4,Divorced,0,24.0,340.72,Rarely
CUST-01396,55.0,17,0,Mobile Phone,5,Single,0,26.0,65.2,Daily
CUST-01397,38.0,5,1,Fashion,1,Divorced,1,35.0,158.28,Monthly
CUST-01398,37.0,21,0,Fashion,2,Single,0,42.0,173.1,Rarely
CUST-01399,43.0,7,0,Laptop & Accessory,4,Divorced,1,,126.22,Weekly
CUST-01400,47.0,46,1,Others,2,Single,1,1.0,174.44,Rarely
CUST-01401,58.0,46,1,Grocery,2,Single,0,39.0,51.37,Monthly
CUST-01402,27.0,13,1,Fashion,2,Single,1,1.0,375.47,Monthly
CUST-01403,53.0,23,0,Fashion,4,Divorced,0,4.0,,Daily
CUST-01404,22.0,22,0,Laptop & Accessory,4,Single,0,39.0,195.29,Monthly
CUST-01405,19.0,11,0,Mobile Phone,5,Divorced,0,37.0,361.1,Rarely
CUST-01406,54.0,41,0,Fashion,5,Single,0,26.0,325.3,Weekly
CUST-01407,8.0,37,1,Mobile Phone,2,Divorced,1,20.0,51.44,Monthly
CUST-01408,43.0,14,0,Mobile Phone,4,Divorced,0,13.0,380.32,Rarely
CUST-01409,18.0,28,0,Grocery,2,Married,0,19.0,326.49,Rarely
CUST-01410,35.0,43,0,Others,5,Single,1,42.0,287.71,Daily
CUST-01411,60.0,19,0,Grocery,3,Single,0,41.0,89.96,Weekly
CUST-01412,41.0,27,0,Mobile Phone,4,Married,0,41.0,112.15,Rarely
CUST-01413,34.0,13,0,Laptop & Accessory,4,Married,0,33.0,105.91,Daily
CUST-01414,6.0,41,0,Others,2,Single,1,29.0,245.93,Rarely
CUST-01415,36.0,40,0,Grocery,5,Single,1,26.0,150.53,Monthly
CUST-01416,21.0,32,0,Mobile Phone,4,Married,0,22.0,261.19,Daily
CUST-01417,51.0,44,0,Grocery,2,Married,0,18.0,255.85,Rarely
CUST-01418,39.0,22,0,Others,1,Divorced,0,1.0,259.61,Monthly
CUST-01419,60.0,24,1,Others,2,Single,1,34.0,331.78,Rarely
CUST-01420,48.0,37,0,Others,2,Divorced,0,10.0,156.23,Rarely
CUST-01421,1.0,17,1,Laptop & Accessory,1,Divorced,0,15.0,149.95,Daily
CUST-01422,31.0,27,0,Laptop & Accessory,5,Married,0,34.0,69.98,Monthly
CUST-01423,11.0,32,1,Grocery,2,Divorced,0,31.0,336.34,Daily
CUST-01424,9.0,14,0,Grocery,5,Single,0,5.0,84.92,Monthly
CUST-01425,31.0,21,0,Grocery,3,Married,1,9.0,228.04,Monthly
CUST-01426,1.0,8,1,Mobile Phone,4,Married,1,25.0,259.16,Rarely
CUST-01427,22.0,27,0,Laptop & Accessory,4,Married,0,43.0,319.58,Daily
CUST-01428,22.0,10,1,Grocery,2,Divorced,1,2.0,231.16,Monthly
CUST-01429,16.0,16,1,Others,1,Single,0,13.0,185.67,Monthly
CUST-01430,44.0,12,1,Laptop & Accessory,2,Divorced,1,19.0,178.32,Weekly
CUST-01431,59.0,15,0,Others,5,Married,0,20.0,370.16,Monthly
CUST-01432,57.0,14,0,Others,2,Married,0,9.0,165.85,Daily
CUST-01433,31.0,46,0,Grocery,4,Single,0,6.0,75.11,Weekly
CUST-01434,26.0,43,0,Fashion,1,Single,0,6.0,164.45,Weekly
CUST-01435,11.0,20,1,Grocery,1,Single,1,7.0,75.17,Weekly
CUST-01436,22.0,29,1,Fashion,3,Divorced,1,42.0,236.33,Monthly
CUST-01437,23.0,17,0,Mobile Phone,1,Divorced,0,16.0,103.3,Monthly
CUST-01438,13.0,39,0,Grocery,1,Divorced,0,21.0,167.71,Monthly
CUST-01439,34.0,12,0,Grocery,3,Single,0,2.0,113.22,Monthly
CUST-01440,54.0,44,0,Laptop & Accessory,2,Single,0,41.0,53.42,Rarely
CUST-01441,10.0,8,0,Fashion,3,Single,1,11.0,377.83,Monthly
CUST-01442,12.0,49,0,Mobile Phone,1,Married,0,2.0,280.78,Rarely
CUST-01443,41.0,7,0,Mobile Phone,5,Married,1,14.0,222.11,Monthly
CUST-01444,54.0,35,0,Others,2,Single,0,18.0,197.62,Daily
CUST-01445,19.0,12,0,Mobile Phone,4,Single,0,3.0,141.88,Daily
CUST-01446,22.0,21,1,Grocery,4,Divorced,1,9.0,219.07,Rarely
CUST-01447,21.0,16,1,Fashion,5,Married,0,20.0,125.38,Rarely
CUST-01448,,15,1,Laptop & Accessory,4,Married,0,27.0,235.92,Monthly
CUST-01449,38.0,34,1,Laptop & Accessory,4,Divorced,1,27.0,123.6,Daily
CUST-01450,20.0,8,0,Mobile Phone,3,Single,0,9.0,183.78,Rarely
CUST-01451,9.0,17,1,Mobile Phone,2,Divorced,0,13.0,229.06,Rarely
CUST-01452,58.0,23,0,Others,3,Single,0,13.0,161.04,Daily
CUST-01453,53.0,6,1,Grocery,2,Single,1,13.0,334.19,Weekly
CUST-01454,33.0,18,0,Grocery,5,Married,0,15.0,248.21,Daily
CUST-01455,17.0,28,0,Laptop & Accessory,5,Married,1,16.0,313.45,Monthly
CUST-01456,32.0,47,0,Laptop & Accessory,4,Divorced,0,12.0,360.64,Daily
CUST-01457,14.0,20,0,Mobile Phone,3,Divorced,0,43.0,228.13,Monthly
CUST-01458,54.0,37,0,Grocery,3,Single,1,18.0,154.35,Daily
CUST-01459,23.0,18,1,Laptop & Accessory,1,Married,1,15.0,214.79,Daily
CUST-01460,,46,0,Laptop & Accessory,1,Married,0,11.0,108.61,Daily
CUST-01461,25.0,28,1,Others,1,Married,0,22.0,237.81,Weekly
CUST-01462,8.0,29,1,Fashion,1,Single,1,23.0,357.09,Daily
CUST-01463,,12,0,Laptop & Accessory,5,Divorced,1,15.0,172.07,Monthly
CUST-01464,,42,0,Fashion,4,Single,0,41.0,209.47,Rarely
CUST-01465,10.0,43,0,Fashion,1,Divorced,0,27.0,187.2,Weekly
CUST-01466,5.0,11,0,Fashion,3,Married,0,29.0,171.14,Weekly
CUST-01467,47.0,41,0,Mobile Phone,4,Married,0,37.0,137.67,Weekly
CUST-01468,58.0,45,1,Fashion,2,Single,0,23.0,57.37,Rarely
CUST-01469,16.0,13,1,Laptop & Accessory,5,Single,0,17.0,242.74,Rarely
CUST-01470,1.0,22,1,Mobile Phone,3,Married,1,40.0,190.63,Daily
CUST-01471,15.0,47,0,Laptop & Accessory,4,Divorced,1,33.0,51.02,Weekly
CUST-01472,51.0,45,0,Mobile Phone,2,Married,0,41.0,208.98,Monthly
CUST-01473,11.0,16,1,Mobile Phone,2,Single,1,37.0,,Weekly
CUST-01474,25.0,16,0,Others,5,Married,0,9.0,102.71,Weekly
CUST-01475,25.0,39,0,Mobile Phone,4,Divorced,1,14.0,121.82,Monthly
CUST-01476,25.0,12,0,Others,5,Married,0,35.0,213.71,Daily
CUST-01477,9.0,34,1,Others,2,Married,1,2.0,136.44,Rarely
CUST-01478,1.0,30,1,Grocery,2,Married,0,15.0,232.08,Rarely
CUST-01479,44.0,20,0,Grocery,5,Single,0,15.0,,Monthly
CUST-01480,34.0,6,0,Others,3,Divorced,1,23.0,177.77,Weekly
CUST-01481,28.0,27,0,Grocery,4,Married,1,42.0,331.96,Rarely
CUST-01482,4.0,36,1,Mobile Phone,1,Single,0,17.0,53.15,Weekly
CUST-01483,32.0,19,0,Fashion,5,Married,0,19.0,56.43,Monthly
CUST-01484,24.0,15,0,Grocery,3,Divorced,0,10.0,80.03,Daily
CUST-01485,60.0,13,1,Laptop & Accessory,4,Married,1,1.0,94.49,Weekly
CUST-01486,44.0,14,0,Others,5,Married,1,18.0,278.98,Weekly
CUST-01487,39.0,-5,0,Others,4,Divorced,0,44.0,398.66,Daily
CUST-01488,54.0,24,0,Mobile Phone,2,Married,0,10.0,358.52,Weekly
CUST-01489,39.0,32,1,Grocery,5,Married,1,43.0,116.95,Monthly
CUST-01490,52.0,41,0,Laptop & Accessory,4,Married,1,9.0,53.78,Rarely
CUST-01491,28.0,27,0,Mobile Phone,5,Single,0,,324.5,Rarely
CUST-01492,51.0,30,0,Fashion,1,Divorced,0,43.0,313.32,Rarely
CUST-01493,50.0,30,0,Laptop & Accessory,2,Married,1,9.0,394.44,Monthly
CUST-01494,9.0,17,1,Mobile Phone,2,Divorced,1,33.0,215.08,Monthly
CUST-01495,31.0,38,0,Others,1,Divorced,1,32.0,126.67,Rarely
CUST-01496,45.0,25,0,Grocery,1,Single,0,19.0,86.39,Monthly
CUST-01497,31.0,25,1,Fashion,2,Single,0,14.0,227.98,Rarely
CUST-01498,15.0,10,0,Laptop & Accessory,4,Divorced,0,20.0,305.46,Monthly
CUST-01499,26.0,22,0,Fashion,4,Married,0,9.0,263.86,Rarely
CUST-01500,53.0,10,0,Laptop & Accessory,4,Married,0,13.0,336.25,Rarely
CUST-01501,51.0,23,0,Laptop & Accessory,5,Single,1,19.0,85.33,Weekly
CUST-01502,45.0,32,0,Laptop & Accessory,2,Single,0,42.0,163.65,Monthly
CUST-01503,4.0,48,0,Laptop & Accessory,5,Married,1,29.0,219.92,Daily
CUST-01504,25.0,35,0,Laptop & Accessory,3,Single,0,25.0,225.68,Rarely
CUST-01505,26.0,12,1,Mobile Phone,3,Married,0,18.0,226.73,Rarely
CUST-01506,48.0,43,1,Others,3,Single,0,41.0,128.6,Daily
CUST-01507,15.0,12,1,Laptop & Accessory,2,Single,1,26.0,356.25,Weekly
CUST-01508,38.0,18,1,Grocery,1,Divorced,1,30.0,5000.0,Monthly
CUST-01509,31.0,11,1,Laptop & Accessory,3,Single,0,39.0,209.71,Daily
CUST-01510,57.0,27,0,Grocery,5,Divorced,0,38.0,323.57,Daily
CUST-01511,27.0,15,0,Laptop & Accessory,5,Divorced,1,7.0,369.29,Monthly
CUST-01512,57.0,19,0,Fashion,5,Married,0,26.0,363.28,Weekly
CUST-01513,24.0,33,1,Grocery,1,Married,0,18.0,246.55,Rarely
CUST-01514,33.0,33,0,Grocery,4,Married,0,,178.75,Weekly
CUST-01515,,7,1,Mobile Phone,2,Single,1,2.0,336.8,Daily
CUST-01516,48.0,11,0,Fashion,4,Divorced,0,27.0,338.91,Weekly
CUST-01517,30.0,31,1,Laptop & Accessory,2,Divorced,0,4.0,348.69,Monthly
CUST-01518,1.0,47,1,Mobile Phone,2,Married,1,11.0,162.23,Rarely
CUST-01519,17.0,40,1,Laptop & Accessory,2,Divorced,1,13.0,324.98,Weekly
CUST-01520,11.0,10,0,Laptop & Accessory,1,Married,0,13.0,164.37,Daily
CUST-01521,31.0,26,0,Grocery,5,Married,0,14.0,205.97,Monthly
CUST-01522,58.0,9,0,Others,2,Divorced,1,34.0,101.61,Weekly
CUST-01523,42.0,14,0,Others,2,Married,0,21.0,83.09,Daily
CUST-01524,1.0,5,0,Fashion,1,Divorced,0,26.0,86.6,Daily
CUST-01525,28.0,37,0,Grocery,5,Single,0,,349.81,Weekly
CUST-01526,48.0,12,1,Grocery,1,Married,1,1.0,169.36,Monthly
CUST-01527,24.0,10,1,Fashion,1,Single,0,1.0,106.25,Daily
CUST-01528,42.0,7,0,Fashion,1,Single,0,43.0,,Monthly
CUST-01529,2.0,13,1,Grocery,1,Single,0,36.0,180.74,Rarely
CUST-01530,49.0,16,0,Others,4,Divorced,1,3.0,299.87,Rarely
CUST-01531,50.0,8,0,Fashion,1,Married,0,42.0,234.31,Weekly
CUST-01532,16.0,15,0,Others,4,Married,0,16.0,279.22,Daily
CUST-01533,1.0,28,1,Mobile Phone,1,Divorced,0,17.0,262.69,Rarely
CUST-01534,28.0,19,0,Fashion,3,Married,0,10.0,281.56,Monthly
CUST-01535,31.0,31,0,Mobile Phone,4,Married,0,32.0,243.79,Daily
CUST-01536,59.0,49,1,Others,3,Divorced,0,21.0,131.92,Daily
CUST-01537,7.0,8,0,Mobile Phone,3,Single,0,25.0,236.77,Monthly
CUST-01538,,24,1,Grocery,4,Divorced,1,17.0,-50.0,Daily
CUST-01539,30.0,39,1,Others,1,Married,0,43.0,,Weekly
CUST-01540,27.0,41,1,Others,1,Married,0,16.0,240.56,Rarely
CUST-01541,,40,1,Fashion,3,Single,1,26.0,118.99,Rarely
CUST-01542,58.0,32,0,Grocery,1,Single,0,43.0,347.36,Daily
CUST-01543,17.0,44,0,Mobile Phone,5,Divorced,0,13.0,230.13,Monthly
CUST-01544,,20,1,Laptop & Accessory,3,Divorced,0,44.0,154.32,Monthly
CUST-01545,42.0,17,0,Grocery,1,Married,0,24.0,234.56,Rarely
CUST-01546,52.0,17,0,Laptop & Accessory,3,Single,0,19.0,200.84,Daily
CUST-01547,40.0,26,0,Grocery,2,Married,1,2.0,290.6,Rarely
CUST-01548,11.0,35,1,Fashion,1,Divorced,1,11.0,150.19,Daily
CUST-01549,7.0,35,0,Mobile Phone,5,Married,0,14.0,147.38,Daily
CUST-01550,43.0,20,1,Laptop & Accessory,3,Single,0,26.0,290.11,Daily
CUST-01551,49.0,13,0,Grocery,2,Divorced,0,12.0,250.34,Daily
CUST-01552,54.0,9,0,Grocery,3,Married,0,36.0,223.49,Weekly
CUST-01553,24.0,21,1,Grocery,2,Married,0,,230.65,Weekly
CUST-01554,19.0,25,0,Laptop & Accessory,4,Single,0,3.0,113.63,Rarely
CUST-01555,44.0,36,0,Others,2,Single,0,15.0,291.53,Monthly
CUST-01556,58.0,32,0,Fashion,5,Single,0,4.0,234.5,Monthly
CUST-01557,44.0,7,0,Grocery,2,Divorced,0,23.0,150.18,Rarely
CUST-01558,35.0,35,0,Grocery,3,Married,0,3.0,232.16,Weekly
CUST-01559,19.0,33,0,Mobile Phone,1,Divorced,0,29.0,273.74,Weekly
CUST-01560,4.0,18,0,Others,2,Divorced,0,22.0,320.23,Daily
CUST-01561,23.0,25,0,Fashion,1,Divorced,0,21.0,341.75,Rarely
CUST-01562,31.0,25,1,Mobile Phone,2,Married,0,35.0,286.94,Monthly
CUST-01563,11.0,45,0,Mobile Phone,5,Divorced,1,3.0,191.65,Daily
CUST-01564,54.0,23,1,Mobile Phone,1,Married,1,14.0,365.51,Rarely
CUST-01565,33.0,17,1,Laptop & Accessory,1,Married,1,38.0,294.36,Weekly
CUST-01566,33.0,33,0,Grocery,5,Married,0,16.0,57.02,Daily
CUST-01567,48.0,37,1,Others,5,Married,1,24.0,54.47,Daily
CUST-01568,31.0,17,0,Others,3,Married,0,34.0,303.92,Daily
CUST-01569,19.0,27,0,Laptop & Accessory,5,Married,0,33.0,357.2,Rarely
CUST-01570,56.0,9,0,Laptop & Accessory,3,Divorced,1,7.0,88.27,Rarely
CUST-01571,22.0,49,1,Grocery,5,Divorced,0,18.0,124.45,Weekly
CUST-01572,53.0,11,0,Grocery,1,Divorced,1,28.0,383.44,Daily
CUST-01573,15.0,8,1,Fashion,2,Single,1,5.0,327.34,Daily
CUST-01574,58.0,30,1,Grocery,1,Married,0,26.0,246.52,Daily
CUST-01575,,24,0,Mobile Phone,5,Divorced,0,26.0,263.31,Rarely
CUST-01576,31.0,46,1,Laptop & Accessory,4,Married,1,9.0,69.73,Daily
CUST-01577,51.0,30,1,Grocery,1,Divorced,0,16.0,305.02,Daily
CUST-01578,14.0,7,0,Others,2,Married,0,24.0,346.09,Rarely
CUST-01579,,11,0,Mobile Phone,5,Single,0,22.0,225.07,Daily
CUST-01580,32.0,25,1,Fashion,4,Divorced,1,37.0,187.79,Rarely
CUST-01581,25.0,37,1,Fashion,2,Single,1,20.0,396.23,Weekly
CUST-01582,42.0,33,1,Others,1,Married,1,38.0,379.64,Daily
CUST-01583,20.0,7,0,Grocery,3,Divorced,0,36.0,349.46,Rarely
CUST-01584,17.0,35,0,Mobile Phone,5,Single,0,33.0,239.9,Weekly
CUST-01585,4.0,26,1,Fashion,2,Married,1,35.0,270.8,Weekly
CUST-01586,7.0,37,0,Fashion,5,Single,1,24.0,341.28,Rarely
CUST-01587,57.0,42,0,Grocery,4,Divorced,0,19.0,382.99,Weekly
CUST-01588,56.0,18,0,Laptop & Accessory,1,Divorced,1,,253.28,Weekly
CUST-01589,43.0,20,0,Fashion,3,Married,1,19.0,188.02,Monthly
CUST-01590,9.0,13,1,Others,1,Divorced,1,44.0,286.3,Weekly
CUST-01591,8.0,20,1,Fashion,2,Married,1,33.0,75.96,Monthly
CUST-01592,6.0,45,0,Fashion,5,Single,1,18.0,399.15,Monthly
CUST-01593,1.0,23,0,Others,5,Single,0,25.0,307.2,Weekly
CUST-01594,55.0,44,0,Grocery,3,Single,0,31.0,366.41,Weekly
CUST-01595,18.0,43,1,Mobile Phone,1,Married,0,43.0,153.54,Rarely
CUST-01596,48.0,29,0,Others,3,Married,0,29.0,-50.0,Daily
CUST-01597,17.0,41,1,Grocery,3,Married,0,8.0,286.74,Rarely
CUST-01598,12.0,45,0,Grocery,3,Married,0,22.0,277.71,Daily
CUST-01599,44.0,13,0,Laptop & Accessory,1,Single,0,29.0,312.73,Daily
CUST-01600,,49,1,Laptop & Accessory,1,Single,0,3.0,343.26,Daily
CUST-01601,3.0,27,0,Others,2,Divorced,0,23.0,244.95,Monthly
CUST-01602,10.0,29,0,Grocery,5,Single,0,,174.52,Weekly
CUST-01603,37.0,26,0,Laptop & Accessory,1,Married,0,36.0,219.23,Daily
CUST-01604,52.0,6,1,Laptop & Accessory,2,Married,0,22.0,249.25,Daily
CUST-01605,8.0,5,0,Laptop & Accessory,1,Single,0,13.0,302.45,Rarely
CUST-01606,41.0,11,0,Fashion,5,Divorced,0,30.0,175.13,Weekly
CUST-01607,25.0,23,0,Grocery,5,Divorced,0,16.0,195.31,Rarely
CUST-01608,13.0,17,0,Mobile Phone,5,Married,0,8.0,234.73,Weekly
CUST-01609,56.0,40,1,Laptop & Accessory,2,Married,1,33.0,387.64,Weekly
CUST-01610,13.0,5,0,Grocery,3,Single,0,36.0,265.22,Rarely
CUST-01611,40.0,7,0,Grocery,5,Married,0,18.0,311.53,Weekly
CUST-01612,49.0,42,1,Fashion,1,Married,0,28.0,358.39,Daily
CUST-01613,19.0,7,0,Others,4,Single,0,33.0,287.34,Monthly
CUST-01614,51.0,49,0,Mobile Phone,2,Married,1,33.0,147.04,Daily
CUST-01615,33.0,9,0,Mobile Phone,5,Divorced,0,23.0,174.35,Monthly
CUST-01616,4.0,43,0,Laptop & Accessory,4,Divorced,0,4.0,217.83,Daily
CUST-01617,31.0,35,1,Mobile Phone,1,Married,0,14.0,203.01,Weekly
CUST-01618,46.0,14,0,Others,5,Single,0,6.0,372.81,Daily
CUST-01619,45.0,17,0,Others,3,Married,0,19.0,112.09,Monthly
CUST-01620,32.0,26,0,Laptop & Accessory,5,Single,1,38.0,83.64,Rarely
CUST-01621,11.0,21,0,Grocery,3,Divorced,0,8.0,112.88,Rarely
CUST-01622,11.0,12,0,Others,1,Married,1,16.0,356.11,Rarely
CUST-01623,53.0,25,1,Laptop & Accessory,2,Married,0,28.0,,Rarely
CUST-01624,24.0,48,0,Mobile Phone,5,Divorced,0,31.0,155.43,Rarely
CUST-01625,32.0,45,1,Mobile Phone,2,Single,0,44.0,54.81,Rarely
CUST-01626,42.0,5,0,Mobile Phone,4,Single,0,9.0,335.37,Weekly
CUST-01627,28.0,42,0,Grocery,1,Divorced,0,22.0,386.48,Daily
CUST-01628,18.0,10,0,Laptop & Accessory,2,Married,0,15.0,78.33,Monthly
CUST-01629,,47,0,Fashion,4,Divorced,1,7.0,268.65,Daily
CUST-01630,32.0,26,0,Fashion,3,Married,0,23.0,226.36,Monthly
CUST-01631,29.0,26,0,Laptop & Accessory,1,Divorced,0,5.0,166.98,Daily
CUST-01632,55.0,14,1,Fashion,3,Divorced,0,35.0,203.07,Weekly
CUST-01633,10.0,6,0,Laptop & Accessory,4,Married,1,40.0,152.77,Weekly
CUST-01634,23.0,23,0,Mobile Phone,5,Married,0,1.0,187.19,Daily
CUST-01635,60.0,37,0,Grocery,4,Single,0,27.0,304.5,Daily
CUST-01636,35.0,32,0,Others,1,Married,0,33.0,63.24,Monthly
CUST-01637,24.0,9,0,Others,1,Married,0,,183.43,Weekly
CUST-01638,31.0,32,1,Grocery,4,Divorced,1,44.0,345.54,Daily
CUST-01639,26.0,43,1,Mobile Phone,1,Single,0,18.0,201.03,Rarely
CUST-01640,56.0,35,0,Fashion,5,Divorced,0,2.0,379.19,Monthly
CUST-01641,43.0,47,1,Grocery,2,Single,0,39.0,300.34,Rarely
CUST-01642,54.0,39,1,Grocery,4,Single,1,44.0,246.24,Rarely
CUST-01643,25.0,36,0,Fashion,4,Single,0,4.0,62.52,Weekly
CUST-01644,53.0,5,0,Others,3,Single,0,17.0,214.88,Rarely
CUST-01645,,39,1,Grocery,2,Single,1,43.0,212.64,Weekly
CUST-01646,,17,0,Others,3,Divorced,1,18.0,91.46,Daily
CUST-01647,36.0,45,1,Laptop & Accessory,2,Divorced,0,15.0,342.79,Weekly
CUST-01648,19.0,47,0,Laptop & Accessory,5,Divorced,0,13.0,281.51,Monthly
CUST-01649,43.0,47,0,Others,2,Married,0,,53.22,Weekly
CUST-01650,44.0,10,0,Others,4,Married,1,10.0,200.52,Monthly
CUST-01651,4.0,13,1,Fashion,2,Married,1,43.0,312.21,Weekly
CUST-01652,40.0,7,0,Grocery,1,Single,0,29.0,278.82,Weekly
CUST-01653,52.0,26,0,Grocery,4,Married,0,6.0,68.92,Daily
CUST-01654,11.0,30,1,Laptop & Accessory,1,Married,0,35.0,86.63,Monthly
CUST-01655,54.0,39,1,Grocery,3,Single,1,37.0,190.05,Rarely
CUST-01656,48.0,45,1,Grocery,3,Divorced,1,35.0,347.07,Monthly
CUST-01657,38.0,13,0,Grocery,4,Married,0,35.0,251.96,Daily
CUST-01658,51.0,23,0,Mobile Phone,5,Married,0,1.0,397.23,Weekly
CUST-01659,24.0,20,0,Laptop & Accessory,1,Single,1,28.0,222.28,Rarely
CUST-01660,43.0,42,0,Others,3,Divorced,0,1.0,287.9,Monthly
CUST-01661,49.0,36,1,Laptop & Accessory,1,Divorced,0,23.0,215.49,Rarely
CUST-01662,29.0,42,1,Grocery,1,Single,0,31.0,112.46,Daily
CUST-01663,20.0,21,0,Others,4,Married,0,27.0,269.99,Weekly
CUST-01664,,37,1,Grocery,4,Married,1,5.0,163.45,Monthly
CUST-01665,60.0,19,0,Laptop & Accessory,1,Single,0,13.0,254.84,Monthly
CUST-01666,6.0,19,0,Fashion,2,Divorced,0,41.0,107.37,Daily
CUST-01667,49.0,48,0,Others,5,Married,0,10.0,,Monthly
CUST-01668,29.0,6,0,Laptop & Accessory,4,Married,0,26.0,261.05,Daily
CUST-01669,56.0,42,0,Mobile Phone,3,Married,1,16.0,284.27,Weekly
CUST-01670,28.0,11,0,Mobile Phone,3,Single,0,,255.26,Daily
CUST-01671,24.0,43,1,Laptop & Accessory,4,Single,1,44.0,60.84,Rarely
CUST-01672,29.0,34,0,Fashion,5,Divorced,0,26.0,131.9,Daily
CUST-01673,30.0,34,1,Others,3,Single,1,43.0,370.2,Daily
CUST-01674,49.0,13,0,Fashion,5,Divorced,0,13.0,298.21,Daily
CUST-01675,5.0,33,0,Mobile Phone,3,Single,0,8.0,158.41,Weekly
CUST-01676,10.0,17,1,Grocery,5,Divorced,0,8.0,343.52,Rarely
CUST-01677,41.0,34,1,Laptop & Accessory,5,Married,0,2.0,245.95,Monthly
CUST-01678,2.0,38,1,Others,3,Single,0,4.0,152.34,Daily
CUST-01679,50.0,24,1,Fashion,1,Single,1,42.0,170.87,Weekly
CUST-01680,17.0,30,1,Fashion,1,Single,0,20.0,140.08,Rarely
CUST-01681,24.0,35,1,Fashion,3,Married,0,,206.86,Monthly
CUST-01682,13.0,40,1,Others,3,Divorced,0,8.0,215.62,Daily
CUST-01683,31.0,14,0,Others,4,Single,1,10.0,137.45,Daily
CUST-01684,32.0,24,0,Others,2,Divorced,0,34.0,339.18,Monthly
CUST-01685,8.0,11,1,Laptop & Accessory,3,Married,0,18.0,182.37,Monthly
CUST-01686,57.0,33,0,Laptop & Accessory,1,Married,1,3.0,144.98,Rarely
CUST-01687,47.0,42,1,Laptop & Accessory,2,Single,0,7.0,392.91,Monthly
CUST-01688,58.0,30,0,Mobile Phone,3,Single,0,37.0,297.63,Weekly
CUST-01689,35.0,5,0,Others,4,Married,0,19.0,111.49,Weekly
